model,id,brand,name
catalog.car,1813,ford,door
catalog.car,1814,ford,transit
catalog.car,1815,ford,transit
catalog.car,1816,ford,door
catalog.car,1817,ford,door
catalog.car,1818,ford,door
catalog.car,1819,ford,door
catalog.car,1820,ford,explorer
catalog.car,1821,ford,door
catalog.car,1822,ford,door
catalog.car,1823,ford,door
catalog.car,1824,ford,door
catalog.car,1825,ford,door
catalog.car,1826,ford,door
catalog.car,1827,ford,door
catalog.car,1828,ford,van
catalog.car,1829,ford,door
catalog.car,1830,ford,expedition
catalog.car,1831,ford,door
catalog.car,1832,ford,door
catalog.car,1833,ford,door
catalog.car,1834,ford,door
catalog.car,1835,ford,door
catalog.car,1836,ford,bus
catalog.car,1837,ford,door
catalog.car,1838,ford,door
catalog.car,1839,ford,door
catalog.car,1840,ford,door
catalog.car,1841,ford,door
catalog.car,1842,ford,door
catalog.car,1843,ford,door
catalog.car,1844,ford,edge
catalog.car,1845,ford,door
catalog.car,1846,ford,door
catalog.car,1847,ford,escape
catalog.car,1848,ford,cutaway
catalog.car,1849,ford,focus
catalog.car,1850,ford,max
catalog.car,1851,ford,door
catalog.car,1852,ford,max
catalog.car,1853,ford,door
catalog.car,1854,ford,escape
catalog.car,1855,ford,max
catalog.car,1856,ford,door
catalog.car,1857,ford,edge
catalog.car,1858,ford,door
catalog.car,1859,ford,expedition
catalog.car,1860,ford,door
catalog.car,1861,ford,escape
catalog.car,1862,ford,max
catalog.car,1863,ford,escape
catalog.car,1864,ford,d
catalog.car,1865,ford,explorer
catalog.car,1866,ford,edge
catalog.car,1867,ford,dr
catalog.car,1868,ford,max
catalog.car,1869,ford,cab
catalog.car,1870,ford,escape
catalog.car,1871,ford,explorer
catalog.car,1872,ford,explorer
catalog.car,1873,ford,cutaway
catalog.car,1874,ford,doors
catalog.car,1875,ford,max
catalog.car,1876,ford,doors
catalog.car,1877,ford,expedition
catalog.car,1878,ford,doors
catalog.car,1879,ford,expedition
catalog.car,1880,ford,cutaway
catalog.car,1881,ford,doors
catalog.car,1882,ford,edge
catalog.car,1883,ford,doors
catalog.car,1884,ford,door
catalog.car,1885,ford,max
catalog.car,1886,ford,doors
catalog.car,1887,ford,door
catalog.car,1888,ford,escape
catalog.car,1889,ford,doors
catalog.car,1890,ford,f-150
catalog.car,1891,ford,explorer
catalog.car,1892,ford,d
catalog.car,1893,ford,doors
catalog.car,1894,ford,fusion
catalog.car,1895,ford,door
catalog.car,1896,ford,f-150
catalog.car,1897,ford,door
catalog.car,1898,ford,doors
catalog.car,1899,ford,max
catalog.car,1900,ford,door
catalog.car,1901,ford,f-150
catalog.car,1902,ford,door
catalog.car,1903,ford,doors
catalog.car,1904,ford,fusion
catalog.car,1905,ford,door
catalog.car,1906,ford,f-150
catalog.car,1907,ford,doors
catalog.car,1908,ford,f-150
catalog.car,1909,ford,door
catalog.car,1910,ford,f-150
catalog.car,1911,ford,doors
catalog.car,1912,ford,flex
catalog.car,1913,ford,mustang
catalog.car,1914,ford,flex
catalog.car,1915,ford,door
catalog.car,1916,ford,doors
catalog.car,1917,ford,flex
catalog.car,1918,ford,explorer
catalog.car,1919,ford,door
catalog.car,1920,ford,f-150
catalog.car,1921,ford,focus
catalog.car,1922,ford,explorer
catalog.car,1923,ford,door
catalog.car,1924,ford,f-150
catalog.car,1925,ford,edge
catalog.car,1926,ford,doors
catalog.car,1927,ford,f-150
catalog.car,1928,ford,door
catalog.car,1929,ford,escape
catalog.car,1930,ford,doors
catalog.car,1931,ford,f-150
catalog.car,1932,ford,door
catalog.car,1933,ford,door
catalog.car,1934,ford,doors
catalog.car,1935,ford,f-150
catalog.car,1936,ford,door
catalog.car,1937,ford,door
catalog.car,1938,ford,doors
catalog.car,1939,ford,flex
catalog.car,1940,ford,f-150
catalog.car,1941,ford,hybrid
catalog.car,1942,ford,doors
catalog.car,1943,ford,f-150
catalog.car,1944,ford,f-150
catalog.car,1945,ford,door
catalog.car,1946,ford,doors
catalog.car,1947,ford,fusion
catalog.car,1948,ford,door
catalog.car,1949,ford,mustang
catalog.car,1950,ford,door
catalog.car,1951,ford,doors
catalog.car,1952,ford,fusion
catalog.car,1953,ford,door
catalog.car,1954,ford,wagon
catalog.car,1955,ford,fusion
catalog.car,1956,ford,doors
catalog.car,1957,ford,f-150
catalog.car,1958,ford,explorer
catalog.car,1959,ford,fusion
catalog.car,1960,ford,mustang
catalog.car,1961,ford,doors
catalog.car,1962,ford,wagon
catalog.car,1963,ford,explorer
catalog.car,1964,ford,fusion
catalog.car,1965,ford,escape
catalog.car,1966,ford,doors
catalog.car,1967,ford,fusion
catalog.car,1968,ford,door
catalog.car,1969,ford,hybrid
catalog.car,1970,ford,mustang
catalog.car,1971,ford,doors
catalog.car,1972,ford,door
catalog.car,1973,ford,mustang
catalog.car,1974,ford,door
catalog.car,1975,ford,doors
catalog.car,1976,ford,door
catalog.car,1977,ford,door
catalog.car,1978,ford,ranger
catalog.car,1979,ford,door
catalog.car,1980,ford,doors
catalog.car,1981,ford,door
catalog.car,1982,ford,focus
catalog.car,1983,ford,mustang
catalog.car,1984,ford,door
catalog.car,1985,ford,doors
catalog.car,1986,ford,srw
catalog.car,1987,ford,door
catalog.car,1988,ford,ranger
catalog.car,1989,ford,doors
catalog.car,1990,ford,doors
catalog.car,1991,ford,srw
catalog.car,1992,ford,wagon
catalog.car,1993,ford,fusion
catalog.car,1994,ford,doors
catalog.car,1995,ford,doors
catalog.car,1996,ford,srw
catalog.car,1997,ford,door
catalog.car,1998,ford,hybrid
catalog.car,1999,ford,doors
catalog.car,2000,ford,doors
catalog.car,2001,ford,doors
catalog.car,2002,ford,doors
catalog.car,2003,ford,doors
catalog.car,2004,ford,doors
catalog.car,2005,ford,doors
catalog.car,2006,ford,doors
catalog.car,2007,ford,door
catalog.car,2008,ford,doors
catalog.car,2009,ford,doors
catalog.car,2010,ford,doors
catalog.car,2011,ford,taurus
catalog.car,2012,ford,ranger
catalog.car,2013,ford,door
catalog.car,2014,ford,doors
catalog.car,2015,ford,door
catalog.car,2016,ford,door
catalog.car,2017,ford,door
catalog.car,2018,ford,doors
catalog.car,2019,ford,door
catalog.car,2020,ford,door
catalog.car,2021,ford,doors
catalog.car,2022,ford,door
catalog.car,2023,ford,doors
catalog.car,2024,ford,van
catalog.car,2025,ford,doors
catalog.car,2026,ford,fusion
catalog.car,2027,ford,door
catalog.car,2028,ford,doors
catalog.car,2029,ford,expedition
catalog.car,2030,ford,doors
catalog.car,2031,ford,door
catalog.car,2032,ford,doors
catalog.car,2033,ford,doors
catalog.car,2034,ford,doors
catalog.car,2035,ford,doors
catalog.car,2036,ford,door
catalog.car,2037,ford,doors
catalog.car,2038,ford,doors
catalog.car,2039,ford,doors
catalog.car,2040,ford,doors
catalog.car,2041,ford,doors
catalog.car,2042,ford,doors
catalog.car,2043,ford,doors
catalog.car,2044,ford,doors
catalog.car,2045,ford,expedition
catalog.car,2046,ford,doors
catalog.car,2047,ford,max
catalog.car,2048,ford,doors
catalog.car,2049,ford,max
catalog.car,2050,ford,doors
catalog.car,2051,ford,escape
catalog.car,2052,ford,suv
catalog.car,2053,ford,max
catalog.car,2054,ford,doors
catalog.car,2055,ford,expedition
catalog.car,2056,ford,doors
catalog.car,2057,ford,max
catalog.car,2058,ford,doors
catalog.car,2059,ford,expedition
catalog.car,2060,ford,doors
catalog.car,2061,ford,flex
catalog.car,2062,ford,doors
catalog.car,2063,ford,flex
catalog.car,2064,ford,doors
catalog.car,2065,ford,f-150
catalog.car,2066,ford,door
catalog.car,2067,ford,doors
catalog.car,2068,ford,mustang
catalog.car,2069,ford,door
catalog.car,2070,ford,doors
catalog.car,2071,ford,transit
catalog.car,2072,ford,max
catalog.car,2073,ford,doors
catalog.car,2074,ford,doors
catalog.car,2075,ford,door
catalog.car,2076,ford,doors
catalog.car,2077,ford,connect
catalog.car,2078,ford,doors
catalog.car,2079,ford,door
catalog.car,2080,ford,doors
catalog.car,2081,ford,door
catalog.car,2082,ford,doors
catalog.car,2083,ford,door
catalog.car,2084,ford,doors
catalog.car,2085,ford,door
catalog.car,2086,ford,edge
catalog.car,2087,ford,door
catalog.car,2088,ford,max
catalog.car,2089,ford,f-150
catalog.car,2090,ford,f-150
catalog.car,2091,ford,explorer
catalog.car,2092,ford,f-150
catalog.car,2093,ford,door
catalog.car,2094,ford,expedition
catalog.car,2095,ford,door
catalog.car,2096,ford,f-150
catalog.car,2097,ford,wagon
catalog.car,2098,ford,door
catalog.car,2099,ford,explorer
catalog.car,2100,ford,escape
catalog.car,2101,ford,explorer
catalog.car,2102,ford,f-150
catalog.car,2103,ford,door
catalog.car,2104,ford,f-150
catalog.car,2105,ford,explorer
catalog.car,2106,ford,door
catalog.car,2107,ford,f-150
catalog.car,2108,ford,door
catalog.car,2109,ford,door
catalog.car,2110,ford,f-150
catalog.car,2111,ford,f-650
catalog.car,2112,ford,door
catalog.car,2113,ford,f-150
catalog.car,2114,ford,f-650
catalog.car,2115,ford,wagon
catalog.car,2116,ford,escape
catalog.car,2117,ford,f-150
catalog.car,2118,ford,srw
catalog.car,2119,ford,door
catalog.car,2120,ford,f-150
catalog.car,2121,ford,f-150
catalog.car,2122,ford,taurus
catalog.car,2123,ford,f-150
catalog.car,2124,ford,door
catalog.car,2125,ford,f-150
catalog.car,2126,ford,expedition
catalog.car,2127,ford,f-150
catalog.car,2128,ford,mustang
catalog.car,2129,ford,f-150
catalog.car,2130,ford,explorer
catalog.car,2131,ford,f-150
catalog.car,2132,ford,escape
catalog.car,2133,ford,door
catalog.car,2134,ford,f-150
catalog.car,2135,ford,escape
catalog.car,2136,ford,door
catalog.car,2137,ford,f-150
catalog.car,2138,ford,explorer
catalog.car,2139,ford,door
catalog.car,2140,ford,f-150
catalog.car,2141,ford,f-150
catalog.car,2142,ford,ecosport
catalog.car,2143,ford,door
catalog.car,2144,ford,f-150
catalog.car,2145,ford,door
catalog.car,2146,ford,f-150
catalog.car,2147,ford,f-150
catalog.car,2148,ford,door
catalog.car,2149,ford,f-150
catalog.car,2150,ford,explorer
catalog.car,2151,ford,f-150
catalog.car,2152,ford,explorer
catalog.car,2153,ford,fiesta
catalog.car,2154,ford,explorer
catalog.car,2155,ford,f-150
catalog.car,2156,ford,focus
catalog.car,2157,ford,f-150
catalog.car,2158,ford,fiesta
catalog.car,2159,ford,f-150
catalog.car,2160,ford,fiesta
catalog.car,2161,ford,f-150
catalog.car,2162,ford,flex
catalog.car,2163,ford,f-150
catalog.car,2164,ford,fiesta
catalog.car,2165,ford,f-150
catalog.car,2166,ford,flex
catalog.car,2167,ford,f-150
catalog.car,2168,ford,hybrid
catalog.car,2169,ford,f-150
catalog.car,2170,ford,fiesta
catalog.car,2171,ford,f-150
catalog.car,2172,ford,flex
catalog.car,2173,ford,f-150
catalog.car,2174,ford,fiesta
catalog.car,2175,ford,fusion
catalog.car,2176,ford,flex
catalog.car,2177,ford,fusion
catalog.car,2178,ford,fusion
catalog.car,2179,ford,transit
catalog.car,2180,ford,fusion
catalog.car,2181,ford,transit
catalog.car,2182,ford,fusion
catalog.car,2183,ford,transit
catalog.car,2184,ford,fusion
catalog.car,2185,ford,wagon
catalog.car,2186,ford,fusion
catalog.car,2187,ford,wagon
catalog.car,2188,ford,fusion
catalog.car,2189,ford,transit
catalog.car,2190,ford,fusion
catalog.car,2191,ford,fusion
catalog.car,2192,ford,fusion
catalog.car,2193,ford,hybrid
catalog.car,2194,ford,fusion
catalog.car,2195,ford,fusion
catalog.car,2196,ford,f-650
catalog.car,2197,ford,fusion
catalog.car,2198,ford,srw
catalog.car,2199,ford,fusion
catalog.car,2200,ford,srw
catalog.car,2201,ford,fusion
catalog.car,2202,ford,srw
catalog.car,2203,ford,fusion
catalog.car,2204,nissan,sentra
catalog.car,2205,nissan,altima
catalog.car,2206,nissan,sport
catalog.car,2207,nissan,sport
catalog.car,2208,nissan,sport
catalog.car,2209,nissan,sport
catalog.car,2210,nissan,sport
catalog.car,2211,nissan,sport
catalog.car,2212,nissan,sport
catalog.car,2213,nissan,sport
catalog.car,2214,nissan,sport
catalog.car,2215,nissan,sport
catalog.car,2216,nissan,sport
catalog.car,2217,nissan,sport
catalog.car,2218,nissan,sport
catalog.car,2219,nissan,sport
catalog.car,2220,nissan,sport
catalog.car,2221,nissan,sport
catalog.car,2222,nissan,sport
catalog.car,2223,nissan,sport
catalog.car,2224,nissan,sport
catalog.car,2225,nissan,sport
catalog.car,2226,nissan,sport
catalog.car,2227,nissan,sport
catalog.car,2228,nissan,sport
catalog.car,2229,nissan,frontier
catalog.car,2230,nissan,rogue
catalog.car,2231,nissan,maxima
catalog.car,2232,nissan,sentra
catalog.car,2233,nissan,versa
catalog.car,2234,nissan,rogue
catalog.car,2235,nissan,rogue
catalog.car,2236,nissan,versa
catalog.car,2237,nissan,note
catalog.car,2238,nissan,versa
catalog.car,2239,nissan,sport
catalog.car,2240,nissan,sentra
catalog.car,2241,nissan,versa
catalog.car,2242,nissan,versa
catalog.car,2243,nissan,versa
catalog.car,2244,nissan,armada
catalog.car,2245,nissan,altima
catalog.car,2246,nissan,rogue
catalog.car,2247,nissan,pathfinder
catalog.car,2248,nissan,rogue
catalog.car,2249,nissan,door
catalog.car,2250,nissan,door
catalog.car,2251,nissan,pathfinder
catalog.car,2252,nissan,versa
catalog.car,2253,nissan,rogue
catalog.car,2254,nissan,versa
catalog.car,2255,nissan,altima
catalog.car,2256,nissan,sentra
catalog.car,2257,nissan,door
catalog.car,2258,nissan,titan
catalog.car,2259,nissan,sedan
catalog.car,2260,nissan,sedan
catalog.car,2261,nissan,sedan
catalog.car,2262,nissan,frontier
catalog.car,2263,nissan,sedan
catalog.car,2264,nissan,door
catalog.car,2265,nissan,door
catalog.car,2266,nissan,juke
catalog.car,2267,nissan,door
catalog.car,2268,nissan,armada
catalog.car,2269,nissan,door
catalog.car,2270,nissan,altima
catalog.car,2271,nissan,door
catalog.car,2272,nissan,pathfinder
catalog.car,2273,nissan,door
catalog.car,2274,nissan,titan
catalog.car,2275,nissan,versa
catalog.car,2276,nissan,door
catalog.car,2277,nissan,versa
catalog.car,2278,nissan,door
catalog.car,2279,nissan,sentra
catalog.car,2280,nissan,door
catalog.car,2281,nissan,door
catalog.car,2282,nissan,rogue
catalog.car,2283,nissan,door
catalog.car,2284,nissan,door
catalog.car,2285,nissan,sport
catalog.car,2286,nissan,door
catalog.car,2287,nissan,versa
catalog.car,2288,nissan,door
catalog.car,2289,nissan,versa
catalog.car,2290,nissan,door
catalog.car,2291,nissan,versa
catalog.car,2292,nissan,door
catalog.car,2293,nissan,versa
catalog.car,2294,nissan,door
catalog.car,2295,nissan,versa
catalog.car,2296,nissan,versa
catalog.car,2297,nissan,frontier
catalog.car,2298,nissan,versa
catalog.car,2299,nissan,frontier
catalog.car,2300,nissan,versa
catalog.car,2301,nissan,armada
catalog.car,2302,nissan,rogue
catalog.car,2303,nissan,rogue
catalog.car,2304,nissan,doors
catalog.car,2305,nissan,rogue
catalog.car,2306,nissan,cargo
catalog.car,2307,nissan,door
catalog.car,2308,nissan,doors
catalog.car,2309,nissan,doors
catalog.car,2310,nissan,door
catalog.car,2311,nissan,doors
catalog.car,2312,nissan,murano
catalog.car,2313,nissan,sentra
catalog.car,2314,nissan,doors
catalog.car,2315,nissan,door
catalog.car,2316,nissan,doors
catalog.car,2317,nissan,doors
catalog.car,2318,nissan,door
catalog.car,2319,nissan,doors
catalog.car,2320,nissan,rogue
catalog.car,2321,nissan,rogue
catalog.car,2322,nissan,altima
catalog.car,2323,nissan,door
catalog.car,2324,nissan,armada
catalog.car,2325,nissan,maxima
catalog.car,2326,nissan,maxima
catalog.car,2327,nissan,sport
catalog.car,2328,nissan,altima
catalog.car,2329,nissan,xterra
catalog.car,2330,nissan,murano
catalog.car,2331,nissan,titan
catalog.car,2332,nissan,sport
catalog.car,2333,nissan,rogue
catalog.car,2334,nissan,door
catalog.car,2335,nissan,rogue
catalog.car,2336,nissan,rogue
catalog.car,2337,nissan,sentra
catalog.car,2338,nissan,sport
catalog.car,2339,nissan,rogue
catalog.car,2340,nissan,rogue
catalog.car,2341,nissan,rogue
catalog.car,2342,nissan,rogue
catalog.car,2343,nissan,rogue
catalog.car,2344,nissan,rogue
catalog.car,2345,nissan,frontier
catalog.car,2346,nissan,frontier
catalog.car,2347,nissan,frontier
catalog.car,2348,nissan,altima
catalog.car,2349,nissan,altima
catalog.car,2350,nissan,altima
catalog.car,2351,nissan,altima
catalog.car,2352,nissan,altima
catalog.car,2353,nissan,frontier
catalog.car,2354,nissan,altima
catalog.car,2355,nissan,frontier
catalog.car,2356,nissan,frontier
catalog.car,2357,nissan,altima
catalog.car,2358,nissan,altima
catalog.car,2359,nissan,altima
catalog.car,2360,nissan,rogue
catalog.car,2361,nissan,sport
catalog.car,2362,nissan,rogue
catalog.car,2363,nissan,sport
catalog.car,2364,nissan,murano
catalog.car,2365,nissan,kicks
catalog.car,2366,nissan,pathfinder
catalog.car,2367,nissan,sentra
catalog.car,2368,nissan,sentra
catalog.car,2369,nissan,rogue
catalog.car,2370,nissan,rogue
catalog.car,2371,nissan,sport
catalog.car,2372,nissan,sentra
catalog.car,2373,nissan,rogue
catalog.car,2374,nissan,rogue
catalog.car,2375,nissan,xd
catalog.car,2376,nissan,sport
catalog.car,2377,nissan,rogue
catalog.car,2378,nissan,rogue
catalog.car,2379,nissan,sentra
catalog.car,2380,nissan,pathfinder
catalog.car,2381,nissan,door
catalog.car,2382,nissan,sport
catalog.car,2383,nissan,rogue
catalog.car,2384,nissan,sport
catalog.car,2385,nissan,pathfinder
catalog.car,2386,nissan,pathfinder
catalog.car,2387,nissan,rogue
catalog.car,2388,nissan,sentra
catalog.car,2389,nissan,pathfinder
catalog.car,2390,nissan,door
catalog.car,2391,nissan,rogue
catalog.car,2392,nissan,door
catalog.car,2393,nissan,versa
catalog.car,2394,nissan,sentra
catalog.car,2395,nissan,sentra
catalog.car,2396,nissan,sport
catalog.car,2397,nissan,sentra
catalog.car,2398,nissan,sentra
catalog.car,2399,nissan,sentra
catalog.car,2400,nissan,sentra
catalog.car,2401,nissan,murano
catalog.car,2402,nissan,sentra
catalog.car,2403,nissan,sentra
catalog.car,2404,nissan,versa
catalog.car,2405,nissan,sentra
catalog.car,2406,nissan,sentra
catalog.car,2407,nissan,door
catalog.car,2408,nissan,versa
catalog.car,2409,nissan,rogue
catalog.car,2410,nissan,door
catalog.car,2411,nissan,door
catalog.car,2412,nissan,rogue
catalog.car,2413,nissan,rogue
catalog.car,2414,nissan,door
catalog.car,2415,nissan,door
catalog.car,2416,nissan,pathfinder
catalog.car,2417,nissan,door
catalog.car,2418,nissan,door
catalog.car,2419,nissan,rogue
catalog.car,2420,nissan,door
catalog.car,2421,nissan,door
catalog.car,2422,nissan,titan
catalog.car,2423,nissan,door
catalog.car,2424,nissan,door
catalog.car,2425,nissan,pathfinder
catalog.car,2426,nissan,rogue
catalog.car,2427,nissan,frontier
catalog.car,2428,nissan,frontier
catalog.car,2429,nissan,door
catalog.car,2430,nissan,sport
catalog.car,2431,nissan,sport
catalog.car,2432,nissan,pathfinder
catalog.car,2433,nissan,sentra
catalog.car,2434,nissan,door
catalog.car,2435,nissan,rogue
catalog.car,2436,nissan,rogue
catalog.car,2437,nissan,door
catalog.car,2438,nissan,nvp
catalog.car,2439,nissan,door
catalog.car,2440,nissan,door
catalog.car,2441,nissan,sentra
catalog.car,2442,nissan,pathfinder
catalog.car,2443,nissan,sentra
catalog.car,2444,nissan,murano
catalog.car,2445,nissan,door
catalog.car,2446,nissan,rogue
catalog.car,2447,nissan,altima
catalog.car,2448,nissan,pathfinder
catalog.car,2449,nissan,pathfinder
catalog.car,2450,nissan,pathfinder
catalog.car,2451,nissan,rogue
catalog.car,2452,nissan,rogue
catalog.car,2453,nissan,door
catalog.car,2454,nissan,pathfinder
catalog.car,2455,nissan,rogue
catalog.car,2456,nissan,pathfinder
catalog.car,2457,nissan,rogue
catalog.car,2458,nissan,altima
catalog.car,2459,nissan,altima
catalog.car,2460,nissan,pathfinder
catalog.car,2461,nissan,rogue
catalog.car,2462,nissan,pathfinder
catalog.car,2463,nissan,rogue
catalog.car,2464,nissan,rogue
catalog.car,2465,nissan,rogue
catalog.car,2466,nissan,altima
catalog.car,2467,nissan,pathfinder
catalog.car,2468,nissan,pathfinder
catalog.car,2469,nissan,rogue
catalog.car,2470,nissan,door
catalog.car,2471,nissan,pathfinder
catalog.car,2472,nissan,versa
catalog.car,2473,nissan,titan
catalog.car,2474,nissan,versa
catalog.car,2475,nissan,sentra
catalog.car,2476,nissan,rogue
catalog.car,2477,nissan,versa
catalog.car,2478,nissan,frontier
catalog.car,2479,nissan,rogue
catalog.car,2480,nissan,altima
catalog.car,2481,nissan,versa
catalog.car,2482,nissan,altima
catalog.car,2483,nissan,versa
catalog.car,2484,nissan,frontier
catalog.car,2485,nissan,rogue
catalog.car,2486,nissan,sentra
catalog.car,2487,nissan,rogue
catalog.car,2488,nissan,note
catalog.car,2489,nissan,rogue
catalog.car,2490,nissan,sentra
catalog.car,2491,nissan,versa
catalog.car,2492,nissan,versa
catalog.car,2493,nissan,versa
catalog.car,2494,nissan,versa
catalog.car,2495,nissan,versa
catalog.car,2496,nissan,versa
catalog.car,2497,nissan,versa
catalog.car,2498,nissan,versa
